question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,resolve_count,created_at
181,Facere quibusdam voluptatibus quidem officia.?,"Iure ut dolorum. Asperiores officia mollitia assumenda iusto.
Reprehenderit doloribus eligendi enim eligendi ea tempore. Totam ea porro at libero nulla omnis at.
Accusamus optio molestiae iste provident. Labore at esse impedit sit in amet. Est tempora facere in.
Dolores aliquid nesciunt impedit voluptatibus repellat occaecati. Aliquid possimus quia nulla aspernatur pariatur tempora dignissimos.",박영길,yeongsug97@example.org,학습,초급,549,25,False,2024-09-11 19:12:37.182699
145,Voluptatum eaque sit ullam aliquam.?,"Eos reiciendis cum quaerat ab voluptatum amet. Ipsam magnam quis molestiae necessitatibus cupiditate. Rem esse tenetur culpa.
Culpa autem atque hic excepturi. Adipisci blanditiis nobis sunt. Ratione non harum necessitatibus minima.
Rem quis alias ipsa non repudiandae. Fugiat optio laudantium sunt ipsum natus cumque. Cumque omnis eveniet eveniet amet.
Necessitatibus laborum ipsam magni modi illum quia itaque. Iste iste rerum minus tempore ipsa. Atque cupiditate repellendus corporis.",김영순,rgim@example.net,생활,고급,32,11,False,2025-03-29 18:20:33.210714
240,Nihil neque perspiciatis corrupti error quo inventore nisi minima libero suscipit.?,"Quo eius fugit ad fuga.
Accusamus sequi deleniti harum. Ratione explicabo delectus. Saepe dolorem voluptas accusantium.
Sit ut necessitatibus provident totam. Earum nulla porro iure voluptate. Corporis possimus inventore commodi. Eligendi aliquid dolorum quae id.
Cumque maxime sequi esse aliquam. Excepturi omnis doloremque soluta eius quis laboriosam.
Eveniet nam vero consectetur aperiam assumenda iure. Cupiditate provident quia dolores.",김지우,jeonghogwag@example.net,생활,초급,795,33,False,2024-08-01 12:40:28.079582
76,Aperiam repellat saepe veniam quasi veniam aliquid odit sit.?,"Hic quo officia repellendus hic numquam.
Vel tempora voluptates provident beatae. Ducimus laudantium distinctio tenetur itaque minus occaecati. Ipsum labore veritatis. Dolores quas enim eaque.
Explicabo laudantium eum corrupti. Deserunt in magnam est molestiae.
Culpa voluptatibus ab architecto dolores. Sunt perspiciatis nisi inventore in dicta. Expedita praesentium dolorum.
Cupiditate fuga officia distinctio quia debitis eum nihil. Et aliquam delectus.",이현정,sunjabaeg@example.net,기타,초급,326,0,False,2024-07-11 10:06:32.850963
298,Quasi iste cupiditate ipsum laboriosam quis iste laboriosam eveniet.?,"Possimus iusto quisquam occaecati exercitationem. Rem dolore molestias ea nesciunt eligendi temporibus iusto.
Aliquid numquam est eum fugiat et. Illo pariatur dolorem sit ipsa. Dolor nulla nisi.
Id delectus ratione veritatis est ab. Consequuntur dignissimos ratione numquam aperiam earum consequatur. Non numquam ducimus perferendis id est. Tenetur explicabo placeat asperiores iusto delectus harum.",이순옥,anjieun@example.com,취업,초급,991,38,False,2024-08-03 23:47:31.050497
279,Incidunt officia expedita aliquam inventore.?,"Eveniet alias ipsam voluptatum vero rerum magni. Veniam nobis provident esse laboriosam inventore.
Recusandae possimus consequatur perferendis. Numquam reprehenderit quisquam quasi reiciendis. Ratione sequi iusto iusto asperiores praesentium totam.
Voluptatibus quod provident nam. Suscipit facere rerum excepturi dolore ea.
Nostrum delectus doloribus pariatur aliquam magni. Non nisi tempora hic totam minima.",차현준,sunja70@example.org,기술,초급,550,55,True,2024-12-11 03:19:08.847504
98,Quo blanditiis eum harum reprehenderit at veniam aliquid optio.?,"Adipisci illo voluptas molestiae vitae eius quam fugiat. Nihil suscipit dolores. Officia officia harum quisquam exercitationem reprehenderit.
Quaerat dolorem ipsa quas officiis quisquam iure esse. Officia itaque recusandae natus. Quod minima at similique tempore nostrum.
Saepe aliquid temporibus aliquam pariatur voluptatem. Enim est doloribus ipsam nesciunt animi.
A vel veniam. A est repellendus perferendis animi eos commodi. Aliquam voluptatum minus at ipsa nesciunt aperiam excepturi.",윤지우,jihyeon48@example.net,기타,초급,667,42,False,2024-10-25 13:13:11.107944
93,Quisquam odio ratione occaecati sapiente magni natus odio.?,"Non dicta et facilis dignissimos.
Inventore numquam ipsam reprehenderit. Dolore maiores quae eaque sed eum eveniet eius. Illo aliquam fuga libero distinctio debitis vero.
Voluptate aliquid expedita quae perspiciatis. Fugiat illo placeat ipsum doloribus voluptate eaque. Cum quae placeat aspernatur deserunt ullam.
Sequi qui error reiciendis laudantium similique perspiciatis. Amet dolor non velit nulla.
Fugit quos animi a recusandae.",이진호,baejeongnam@example.org,생활,중급,602,75,False,2024-07-12 22:51:40.027660
193,Illum quaerat ipsa dignissimos assumenda.?,"Vel sequi eveniet sunt.
Architecto saepe ut ex. Itaque earum commodi sint. Dignissimos tempora facilis veniam minus debitis veniam.
Modi harum facilis. Quam nulla animi. Aut dolore esse officia repellendus vel.
Sed blanditiis quod accusamus maiores unde nulla. Pariatur debitis explicabo optio vitae.
Similique voluptas cupiditate magni occaecati voluptatem excepturi. Quod corporis optio quos. Repudiandae ullam cumque.",윤은주,sumingim@example.com,취업,고급,400,67,True,2024-10-15 05:35:19.812000
26,Aut commodi omnis voluptas sed hic exercitationem ut.?,"Ipsa natus debitis odit ipsa. Dolorem odio ab. Dignissimos odit nemo molestias voluptatum recusandae.
Ab eius a neque culpa. Recusandae beatae quis animi. Tempora ratione quod architecto eum.
Voluptate excepturi perspiciatis inventore dolorum at deleniti. Inventore labore facere ab. Laboriosam quasi similique sequi.
Repudiandae repudiandae occaecati repellat error nam omnis. Magnam reprehenderit mollitia architecto. Officiis tenetur aliquam eaque quidem architecto repudiandae.",황서윤,iminji@example.net,건강,중급,872,15,True,2025-05-06 10:34:09.488338
233,Maiores corporis vero dolorem deserunt perspiciatis fuga minus explicabo officia.?,"Aliquid unde veritatis eveniet placeat quam. Nesciunt rerum quasi earum nam itaque voluptate. Facilis blanditiis facilis esse aut.
Sed a est consequuntur ad. Earum recusandae laudantium doloribus numquam ipsum consectetur deserunt.
Nesciunt quibusdam ipsa corporis voluptates. Veniam minus magnam sequi praesentium dolor expedita. Error error aliquam.
Commodi quis dolorem autem. Vero quaerat quaerat enim at magnam illum. Vitae quia odit eligendi.",김경희,qgo@example.com,생활,중급,270,29,True,2025-02-25 20:19:38.366409
60,Iure voluptatem neque inventore deserunt expedita dolor velit.?,"Fugiat ut illo necessitatibus itaque perferendis. Voluptatem consequuntur qui ab. Deleniti ratione animi nihil.
Corrupti accusamus molestiae consequatur similique architecto fugit. Itaque sit laborum est asperiores illum illum dolorem. Quod veritatis expedita.
Corrupti deserunt quibusdam deleniti. Fuga ullam optio eaque aliquam.
Dicta impedit dicta officiis doloribus explicabo culpa et. Consequuntur blanditiis similique et vel quaerat eius. Facilis quia corporis architecto maiores quia.",김시우,rgim@example.org,생활,고급,382,40,True,2025-03-20 05:04:33.128930
7,Corrupti laboriosam enim illum autem possimus ducimus dolores vero accusamus.?,"Sed ipsum ut molestiae suscipit optio nihil est. Aspernatur enim est voluptas voluptatem. Distinctio quasi pariatur vero consequatur.
Eaque officia corporis vitae veniam molestias provident sequi. Recusandae dolore inventore.
Rerum amet repudiandae perspiciatis cum aut. Voluptas excepturi eveniet accusantium tenetur quibusdam. Atque doloribus facere iure minus. Qui quasi eligendi quisquam.
Deleniti earum suscipit dolore laudantium sit. Dolor voluptas dolore veniam voluptas nostrum esse eius.",안영미,ogang@example.com,학습,고급,329,82,True,2025-03-13 10:48:42.334572
186,Molestiae inventore ut sed fugiat repellendus ut aspernatur.?,"Ullam nam consequatur in aliquam. Hic voluptate iusto.
Voluptatum nesciunt doloribus illo dolorum. Laborum ipsam rem vero debitis eligendi.
Repellendus vel quod cumque. Qui repellendus temporibus ducimus non.
Molestiae incidunt tempora alias.
Illo vel facilis reiciendis a eveniet. Delectus temporibus nisi accusamus ipsum dolorum eius. Ratione aut dolore iste illum. A laborum beatae pariatur libero soluta.",김정숙,yi@example.com,취업,고급,418,67,False,2024-10-26 21:35:56.066778
174,Earum fugiat sed eum assumenda maiores sequi ad inventore optio unde.?,"Officiis quae perspiciatis assumenda praesentium explicabo nemo. Ipsam occaecati architecto.
Corrupti aut dolores nihil magnam facilis porro. Dolor ad in ducimus similique voluptatem tenetur. Ratione blanditiis porro voluptate reprehenderit tempore sit.
Quod nobis quos dicta harum. Aliquid ipsum consequuntur totam harum. Suscipit voluptas dolorum.
Assumenda asperiores molestias aliquam beatae. Facilis quibusdam voluptas natus facere culpa. Doloremque porro nostrum alias rem.",김현정,egim@example.com,학습,고급,535,28,True,2024-08-25 04:26:51.040031
31,At quam hic sunt minima minus ab ex.?,"Provident quaerat asperiores dolores praesentium. Velit perspiciatis magnam omnis officia. Necessitatibus veniam nemo amet eveniet.
Mollitia similique itaque deleniti suscipit tempore. Qui accusantium modi rem quasi necessitatibus perferendis. Tempore quaerat quibusdam fugit laudantium deleniti molestias itaque.
Incidunt est cum ab perspiciatis porro incidunt quis. Voluptas fugiat sint ipsa iste. Fugiat dignissimos pariatur autem impedit quas ipsa dolor.",이상호,namgyeongsug@example.com,기술,고급,422,55,True,2024-09-03 18:57:50.680885
23,Accusamus ut asperiores earum excepturi delectus.?,"Iure provident eveniet aperiam quas. Optio dicta sapiente. Soluta qui officiis nemo quaerat.
Ad voluptas molestiae nam modi tempora similique. Ea iusto labore consequatur quam iure rerum.
Commodi natus placeat saepe ex.
Unde odit perspiciatis fugiat. Eum ipsam quam iusto minima eveniet voluptas.
Unde labore magni eius maiores. Eveniet quis vero explicabo odit adipisci est. Porro cumque blanditiis odio reprehenderit quidem. Eos neque reiciendis quis culpa id.",최하윤,jaehogim@example.org,기술,고급,577,74,True,2025-05-04 04:05:51.769271
257,Qui amet natus iure minus atque dignissimos commodi.?,"Adipisci repellat velit accusamus earum omnis. Voluptatem ducimus nam dolores quos reprehenderit nihil.
Voluptate neque praesentium aliquam corrupti facilis. Debitis voluptate asperiores id culpa excepturi ab incidunt. Velit cum fugit impedit.
Quia tempora nostrum deleniti corporis eligendi asperiores. Sed itaque nesciunt eius.
Cupiditate similique perferendis nihil. Unde deserunt aliquam quidem doloremque magni. Commodi voluptatem quia minima cum.",김정자,ujin73@example.org,생활,초급,221,1,False,2025-02-13 01:02:44.418427
57,Veritatis magni ab accusamus repellat totam sequi atque aperiam ut.?,"Illo excepturi nesciunt et voluptates. Dignissimos aut aliquam assumenda aut.
Deleniti facere quam. Adipisci debitis animi aut voluptatum quae tenetur. Aliquam excepturi doloremque alias.
Magnam nulla ratione animi cum. Officia consequatur dolores nemo minus perspiciatis. Accusantium soluta maxime blanditiis assumenda.
Autem modi eum hic. Inventore dolores accusamus aliquam laudantium.",지수민,ieunyeong@example.org,학습,고급,303,79,True,2024-07-14 23:47:12.077291
187,Quasi cum quod optio deserunt quasi dolorum aliquid odio.?,"Eveniet officia nihil itaque laboriosam occaecati eos. Quis maxime eius ex praesentium esse. Voluptatum expedita odit sint libero.
Accusamus dicta doloribus minus consectetur autem. Vitae vitae voluptatibus occaecati iste accusantium nemo est.
Cumque rerum temporibus architecto beatae excepturi. Eum fugit beatae totam eveniet. Assumenda delectus aspernatur in iure repudiandae quaerat porro.
Consectetur deserunt rem. Eligendi illo animi explicabo a voluptatibus praesentium.",홍정호,yejin74@example.net,건강,고급,64,5,True,2024-06-23 17:09:07.941879
109,Nostrum vitae repellat eligendi.?,"Atque a veniam.
Optio dolorem autem illum. Architecto iste molestiae nisi dolorem sit quo fugiat. Distinctio aliquam eligendi soluta.
Consequuntur quisquam nostrum adipisci odit illo. Facilis optio unde veritatis.
Earum nisi enim numquam.
Impedit quisquam voluptates quibusdam. Perferendis enim sapiente.
Explicabo tenetur placeat quam iure. Consequatur dignissimos sapiente veritatis quia. Libero vitae fuga rem unde autem.",이성진,seoyeon02@example.com,건강,중급,447,72,True,2024-08-11 18:54:26.388023
127,Eum veritatis nam velit iure corrupti sunt.?,"Ut quidem occaecati. Autem distinctio facere incidunt impedit exercitationem. Debitis suscipit a possimus. Quas officia quae quaerat nostrum illo accusamus ab.
Excepturi expedita aspernatur tempora sequi est. Cumque exercitationem quibusdam. Corporis dolores molestiae.
Consequatur ut cum ullam qui. Quis earum rem animi velit dolorum odio. Distinctio similique aperiam voluptas ea.
Consequatur nihil ipsa quaerat.",박상현,coecaeweon@example.com,기술,초급,547,51,False,2024-07-19 14:21:56.346744
231,Accusantium quos eius dolore illo inventore nesciunt aut est.?,"Ipsum fuga quae quam. Esse dignissimos ducimus qui facere nam sit. Porro quas distinctio harum eos sunt.
Nulla corporis doloremque. Incidunt et repellat et.
Officiis est quos voluptatibus voluptatibus. Nisi quos saepe veritatis illo ducimus. Expedita eos eveniet magni.
Tenetur vitae exercitationem voluptate. Aut provident dolore labore.
Temporibus quos veritatis cumque. Consequatur sequi perspiciatis quasi corrupti dicta.",구예지,oseungmin@example.com,기술,고급,824,3,True,2024-07-04 10:35:02.511222
194,Enim earum nobis veniam assumenda illum aperiam adipisci quos quae.?,"Modi fuga beatae voluptas delectus neque porro. Numquam quam quibusdam veniam.
Atque quia dolor quisquam. Quisquam nisi molestias explicabo deleniti.
Expedita necessitatibus qui aperiam nihil in enim voluptates. Blanditiis temporibus tempora temporibus aliquam dolorum itaque. Sequi magni excepturi nesciunt quasi harum velit.
Quae facere laborum quia rerum ea sapiente. Mollitia minus repudiandae ut vero alias. Excepturi id quibusdam itaque itaque cupiditate.",임영수,ji@example.org,건강,초급,566,1,True,2024-12-07 01:37:27.143463
130,Culpa ipsum est iste modi optio.?,"Aut accusamus voluptatum provident doloribus quidem. Est nostrum odio quibusdam in nihil animi. Excepturi expedita voluptatibus maxime vitae. Quia ipsum ab rerum.
Perferendis optio odit qui harum.
Cum modi iste enim fugiat eveniet. Magnam cum similique explicabo accusantium nulla laudantium.
Debitis esse temporibus sint doloremque recusandae pariatur.
Amet facilis fugit dolorem dolor dolor.",성지은,baejongsu@example.net,건강,초급,824,100,True,2024-10-15 18:32:47.896901
283,Veritatis quae provident sit nesciunt.?,"Quos architecto accusantium autem consectetur facilis. Excepturi eligendi corrupti rerum explicabo minus.
Fuga voluptates porro labore fugiat natus quos fugit. Doloribus molestiae dolorum quaerat qui veniam.
Accusamus perferendis voluptatibus eveniet quae. Illo accusantium exercitationem maiores. Blanditiis fugiat id minus nisi.
Perferendis vel facilis. Culpa totam nisi dolor fugit esse tempore.
Odit repudiandae et quod labore. Maxime fuga ea officiis. Quo consequatur totam aperiam consequatur.",문진우,munmisug@example.org,기술,중급,251,77,True,2024-12-03 03:30:57.680107
83,Minima ut sed voluptatem iure saepe ducimus perspiciatis ipsa eligendi.?,"Aperiam recusandae adipisci veniam quam. Omnis repudiandae vitae perspiciatis occaecati. Voluptatem aperiam laudantium doloremque porro laborum.
Explicabo provident qui id iste dolor. Deserunt repudiandae provident alias. Illum eveniet odit alias vero aut cum.
Quaerat nam doloremque sint. Suscipit asperiores eligendi ad temporibus. Laudantium excepturi laborum et sint.
Accusamus amet ea. Tempora omnis aliquam doloremque odit eum.
Velit fuga nulla quod sit.",류순자,imigyeong@example.org,학습,고급,284,20,True,2024-10-18 10:53:24.916696
85,Dolorum magnam officiis molestiae reiciendis commodi temporibus officia rerum animi.?,"Fugiat molestiae vero harum eum. Ab alias vel earum quaerat consequuntur. Pariatur nulla quod quia quasi ratione exercitationem quidem. Corporis quasi quibusdam delectus quasi quam omnis.
Laboriosam placeat saepe. Aspernatur delectus eveniet suscipit officia consequuntur reiciendis.
Consequatur earum ab quae. In a corrupti eos.
Voluptas iste fugiat asperiores. Esse nostrum minima sunt.",이영호,di@example.org,기술,중급,112,84,True,2025-01-23 01:37:48.809412
67,Soluta ratione blanditiis occaecati inventore.?,"Dignissimos voluptate sed hic totam asperiores vitae. Eligendi quisquam molestias distinctio adipisci sint.
Veritatis consectetur excepturi soluta omnis nesciunt ullam autem. Voluptates voluptatibus culpa eius fuga reprehenderit sint. Maiores sed corporis eveniet nihil soluta quisquam.
Magnam aspernatur omnis fugiat vero. Voluptatem delectus nemo itaque. Debitis odit nam vitae. Incidunt ex possimus odio sunt.",김서연,seoyeongim@example.com,생활,초급,873,20,True,2024-09-09 09:45:31.712138
289,Eum odio nulla maiores fugiat quae velit.?,"Repellendus esse possimus. Earum quaerat deleniti molestiae. Reprehenderit quos iusto at sequi modi quos.
Consectetur eos eum eum aliquid perferendis. Atque sunt voluptate.
Amet perferendis quos libero esse. Temporibus quas laudantium error veniam. Unde quidem in aspernatur.
Eos maiores delectus maiores. Possimus unde explicabo.
Mollitia quaerat modi dolorem. Quisquam aut voluptatem fuga ipsum eaque molestias. Dicta natus fugit.",박준서,kcoe@example.com,취업,중급,449,96,False,2025-03-08 00:18:56.083579
164,Neque accusamus unde blanditiis exercitationem illo nesciunt.?,"Placeat optio amet. Adipisci fugit magnam cumque.
Aliquid nam quia quia quia hic ea.
Sapiente blanditiis corrupti ea iste voluptatem. Explicabo deleniti quod provident quae animi impedit rerum.
Pariatur ea deserunt illum. Minima debitis consequatur totam. Expedita quasi natus aut quasi beatae quaerat.
Distinctio repellat beatae aut perspiciatis magnam. Facere laborum quasi quia nemo. Voluptatem quae sequi porro in quam.",이영자,seonghyeoni@example.com,생활,초급,409,69,True,2025-03-07 14:03:32.862949
155,Repudiandae iure ratione ad consectetur veniam.?,"Dolores quidem iusto aliquam corrupti natus. Animi recusandae nulla hic sint explicabo dignissimos fugiat.
Sed distinctio debitis quis ab vitae ducimus eius. Possimus et repudiandae rerum autem ad. Distinctio dolores aut mollitia.
Inventore commodi nobis mollitia cum. Quasi aliquam dolorem quas doloremque quaerat. Minima illum quod occaecati quia minima.
Quas temporibus animi dolore similique. Similique reprehenderit inventore ea. Eum corporis incidunt beatae.",이예원,subini@example.net,생활,초급,858,28,False,2024-06-06 19:03:55.235595
20,Tempore aliquam fuga inventore id voluptatibus alias molestiae.?,"Quis unde fuga ipsa assumenda.
Autem quia reiciendis itaque earum dolorem nulla. Quo saepe nihil sed. Corrupti est perspiciatis corporis consequatur cupiditate.
Placeat iusto cupiditate tempore eveniet rerum. Rem itaque corrupti. Facilis ea quasi enim minus ut.
Debitis voluptatum alias accusamus. Culpa praesentium omnis qui ipsam dicta. Maxime cumque placeat numquam inventore nulla. Excepturi eveniet cumque.",이지후,vi@example.net,기술,중급,429,17,False,2025-01-13 09:55:43.899827
125,Voluptatum minus distinctio facere eum ratione consectetur.?,"Quas fuga provident. Tenetur iure excepturi cum et beatae. Nostrum asperiores consectetur soluta natus.
Est necessitatibus odio. Quas amet qui saepe quaerat. Hic exercitationem expedita eius fugit accusantium.
Quibusdam libero ratione amet. Laboriosam doloribus fuga quas sed dignissimos.
Alias natus cum voluptatum assumenda ex. Incidunt eligendi iure. Maxime optio sint quidem nemo officiis ex possimus.
Ea quibusdam error repellendus. Quia quae nisi officiis iusto.",배은지,sangceol36@example.com,기술,초급,993,84,True,2025-03-23 05:10:52.416077
80,Ut dolores laudantium corporis voluptatem maxime delectus dolor.?,"Repellat iste fuga incidunt.
Fugit rem nesciunt tempora nemo atque sit. Debitis architecto itaque. Error at dolores tenetur accusantium voluptas commodi.
Maiores facilis consectetur saepe sint.
Nemo laudantium esse ipsum perferendis ratione deleniti. Vitae perferendis animi a ea assumenda.
Voluptatum totam voluptatum laboriosam ab fugit. Minus perferendis inventore quae necessitatibus velit blanditiis quis.",이성민,smun@example.org,생활,초급,899,57,True,2024-11-16 05:54:38.574029
115,Illum magnam exercitationem voluptates officiis.?,"Perspiciatis eum dolorem consequuntur debitis ipsam velit. Earum vero velit vero ab.
Inventore ullam vero qui et placeat. Quasi suscipit perferendis facere omnis doloribus sint.
Impedit sequi pariatur rerum dolore eveniet ea expedita. Aliquid veniam impedit voluptatum assumenda illum.
Expedita vero illo harum. Quaerat quasi quidem veritatis autem veniam.
Hic dolorum blanditiis fugit deserunt voluptate. Impedit temporibus omnis amet. Porro maxime illo ad labore iste aliquid quas.",김종수,songmigyeong@example.com,학습,초급,921,76,True,2025-01-02 05:30:12.478331
119,Maiores omnis id nam tenetur voluptas esse ad quibusdam.?,"Quam asperiores inventore molestias quisquam. Nam voluptas illum saepe nostrum vitae. Aliquid veniam quod minima qui suscipit velit. Autem cum qui in.
Consequatur rerum numquam dolorum nam fuga quisquam. Asperiores porro voluptatum.
Hic itaque voluptatum ea esse sint nisi. Vel a repellendus.
Unde est laborum molestias similique occaecati. Laboriosam laboriosam ab pariatur ipsam aut. Reprehenderit quis dolore explicabo dignissimos.",박현숙,jeongsug16@example.net,취업,초급,566,75,True,2024-11-12 09:45:46.851122
73,Tempore odio officia ullam nemo perspiciatis consequatur porro ullam eligendi.?,"Reprehenderit laudantium ex praesentium. Reprehenderit sed temporibus nisi.
Et quis quidem repellat laboriosam sint eaque. Illo laboriosam ullam magni illo odit.
Voluptate nesciunt maiores nulla corporis. Quod ab eos minima. Possimus molestias error atque perferendis.
Dolor laboriosam vel deleniti. Quis quam aliquam consequuntur.
Debitis ducimus nam accusantium dolores soluta. Quia odit vel placeat eum consequuntur recusandae. Nesciunt sint minima sapiente ex maxime enim doloribus.",김현정,ijeongsig@example.com,취업,고급,579,32,True,2025-05-08 15:15:18.038419
16,Quidem atque eveniet eius exercitationem porro modi.?,"Voluptates nisi expedita sapiente quis. Eos eveniet necessitatibus amet quasi minus. Repellat nostrum veniam consectetur impedit quo officia.
Maiores tempore maiores sint. Quam vitae nemo cum inventore.
Provident aspernatur ut. Molestias laudantium at ipsam asperiores.
Nam culpa distinctio. Repellendus repudiandae incidunt.
Hic suscipit doloribus harum rem est. Itaque excepturi placeat commodi consectetur. Neque atque laboriosam minima veritatis facilis eius recusandae.",이종수,seongho38@example.org,기술,중급,988,85,True,2024-12-07 15:10:58.544354
11,Voluptatibus odit beatae quibusdam ducimus aut quisquam amet consequatur.?,"Velit odio praesentium soluta ut necessitatibus. Atque provident voluptates atque tempore magnam officia.
Assumenda saepe quis debitis aliquam corporis minima enim. Expedita inventore earum perspiciatis voluptatum. Impedit eligendi corrupti consequuntur.
Iusto pariatur natus consequatur maiores atque. Impedit sed tempore quas pariatur. Quibusdam tempora quae neque.",강순옥,seunghyeonbag@example.org,기술,초급,806,38,True,2024-11-13 18:17:43.192212
195,Eum reiciendis explicabo consequatur voluptas ipsum similique.?,"Quibusdam ex officiis vitae unde soluta autem. Modi eum consequatur corrupti laboriosam nobis.
Ratione animi temporibus ducimus deserunt quia.
Ea voluptatibus eaque incidunt. Cupiditate exercitationem blanditiis et repudiandae aperiam officiis.
Officiis consequatur dignissimos et expedita delectus a sequi.
Fugiat delectus nostrum commodi aliquid repellat repellat ab.",장진호,yeongsun79@example.org,생활,초급,977,93,True,2025-05-01 11:20:01.247433
102,Perferendis autem corrupti recusandae deleniti officia provident sed quia.?,"Officia unde perferendis. Quia nesciunt vitae eveniet suscipit ducimus.
Ea natus porro. Odio pariatur harum. Asperiores laboriosam distinctio perferendis quibusdam laudantium praesentium.
Quisquam magni explicabo beatae doloremque ratione voluptates. Similique veritatis accusamus quis. Maxime vero vel fuga odio.
Nam architecto sint iste accusantium quasi. Quidem nesciunt provident placeat consequuntur culpa. Ab iure maiores sapiente ipsum quasi.",김미경,jiagim@example.net,기술,초급,581,51,False,2024-09-28 09:16:43.946697
69,Illum earum quia ipsa molestias aliquam eligendi facilis ipsam.?,"Est consequuntur velit sequi. Ullam unde officia laboriosam assumenda ad ipsam. Consequuntur voluptatibus pariatur ullam tempora est.
Consectetur nulla molestiae. Quasi magnam iusto aliquam incidunt libero ducimus.
Enim ullam ipsum. Quos vero vitae non officiis nemo minus repudiandae. Sequi expedita earum excepturi incidunt.
Sint aspernatur laudantium consectetur nam. Nisi aut corrupti id ullam.
Ut aliquam aliquid dicta iste ut rem. In molestiae nostrum accusantium possimus sunt.",이종수,gyeonghyii@example.org,기타,고급,324,10,True,2025-02-14 09:26:56.355102
225,Dignissimos repudiandae officia laudantium alias deleniti.?,"Commodi aperiam eligendi ipsum autem. Soluta reiciendis consequatur nisi adipisci maxime. Illo voluptatum aliquid vitae corporis veniam.
Quae eveniet odit repellendus hic enim asperiores nulla. Corrupti dolorum doloremque sint.
Tenetur natus iure pariatur ex dolores quidem debitis. Voluptas expedita iure.
Aliquam optio delectus sunt at optio nesciunt. Nihil beatae corrupti voluptatum labore tempora. Officia laboriosam velit quasi id architecto voluptate.",조영일,pseo@example.com,취업,중급,919,15,False,2024-10-22 23:34:38.211979
38,Dolor ut corrupti temporibus itaque voluptas cumque.?,"Voluptatibus amet eveniet dolorum. Nobis sit adipisci error. Alias alias inventore blanditiis delectus.
Minima sequi fuga temporibus expedita quos. Modi cupiditate quidem dolorum qui sit dolorum nam.
Accusantium incidunt reprehenderit ipsum. Impedit porro libero inventore ipsum quidem vitae.
Quas repellat doloribus assumenda facilis quibusdam suscipit. Voluptatibus praesentium amet neque.
Dicta architecto impedit odio sunt eum nostrum. Illum aut dignissimos ab quos repellendus placeat.",김상훈,sgim@example.net,기타,중급,725,55,True,2025-04-22 16:32:50.993943
17,Aspernatur culpa rem corporis.?,"Consequatur quos reiciendis neque officiis. Distinctio corporis iure aliquid iusto. Sint accusamus dicta quidem voluptas blanditiis consequatur suscipit.
Rerum aut soluta nulla cumque facere nemo sapiente. Incidunt perferendis totam mollitia. Ducimus quam omnis amet animi ducimus laudantium.
Hic nisi enim blanditiis nulla saepe. Cupiditate quis cum consectetur.
Distinctio vel animi voluptatem dolor. Saepe quae qui vero alias labore. Odio reprehenderit iste ab.",김영진,ibag@example.com,기술,초급,864,77,True,2024-12-28 18:55:41.394101
180,Veritatis architecto enim eius dicta neque.?,"Quasi blanditiis inventore. Commodi ab doloribus quasi dolore velit.
Aliquam labore rerum reprehenderit accusantium. Ipsa nobis veritatis minus. Dolor vitae blanditiis officiis quibusdam facere quia.
Quos culpa tempore saepe. Provident perspiciatis soluta sapiente enim.
Tempore rerum quod dicta beatae occaecati. Occaecati excepturi similique.
Culpa placeat ullam vero dolorem maxime illum perferendis. Iure corporis beatae sunt illo iure.",손정훈,honghyeonu@example.org,생활,중급,499,7,True,2025-01-11 03:51:04.538137
148,Quasi omnis quidem ut totam facere cupiditate illum autem ex.?,"Maiores quo asperiores dignissimos et sint laboriosam qui. Porro quod aperiam laudantium. Tempore nesciunt voluptatibus quaerat.
Veniam numquam maxime suscipit ad eius. Ipsum facere enim fugit. Impedit qui officia in aut laborum.
Iste sed corrupti placeat laborum. Blanditiis sint officiis dolores.
Odio consequatur maiores optio numquam. Molestias veritatis veritatis.
Totam aliquid laborum natus eligendi. Quas fugit aspernatur eligendi quos recusandae. Voluptas nostrum maxime.",김지혜,gweonseojun@example.net,취업,고급,285,74,False,2025-03-29 11:57:13.481979
275,Eaque distinctio in voluptate iusto dignissimos.?,"Voluptas ut in debitis ut occaecati eum. Ducimus ab minus cupiditate voluptates at eum doloribus. Deleniti amet illum laudantium corrupti soluta.
Sapiente ad sit cum. Sunt fuga exercitationem ducimus deserunt illum nostrum ex. Totam quidem praesentium rem dolores sequi.
Inventore voluptatem dolor nobis doloribus suscipit. Earum cumque officia cum. Corrupti eveniet officiis velit rerum odio.",고미정,ieungyeong@example.net,기타,중급,393,51,True,2024-12-09 02:38:53.793981
68,Velit voluptatibus enim explicabo voluptatem voluptatum itaque.?,"Eligendi adipisci sapiente expedita officia suscipit perferendis. Harum quaerat veritatis perspiciatis perferendis. Vel laboriosam perferendis ipsum.
Hic blanditiis odit velit earum nam reprehenderit debitis. Eaque molestiae distinctio ratione eius. Sint at fugiat commodi praesentium nostrum.
Deleniti ex maxime aspernatur adipisci similique nobis. Quaerat quis a in.
Vero rem nam. Eligendi voluptas fugiat consectetur.
Illo quos iste saepe. Id vitae cupiditate quo.",김영환,dohyeongo@example.net,학습,고급,309,50,False,2024-10-07 04:36:56.206559
